2462,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2463,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2464,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2465,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2466,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2467,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2468,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2469,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2470,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2471,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2472,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2473,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2474,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2475,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2476,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2477,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2478,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2479,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2480,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2481,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2482,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2483,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2484,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2485,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2486,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2487,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2488,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2489,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2490,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2491,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2492,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2493,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2494,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2495,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.0040668413,0.0001561808,0.0034288814,0.0047629336,0.0014986342,0.0036795801,0.021241034,0.0037060602,3.2137164E-05,0.0058441726,0.026273936,0.0018254587,0.028750315,0.0026675342,0.0028124349,0.0014794382,1.1251231E-05,4.4103428E-16,0.000012581,1.9740675E-05,9.9158435E-06,4.8979035E-07,0,9.632576E-05,5.0118995E-08,-1.0998777E-06,0.0005802891,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
