2234,12.328998,0,0.13018687,12.198811,12.464159,12.456418,12.184444,10.443742,1.0146147,0.72608731,0.27197449,0.007740886,0.018828168,0.006464259,0.000206657,0.002960789,0.00493097,0.003265271,0.049345572,0.091373751,0.022551832,3.56E-05,0.012295489,0.059716181,3.90E-05,0.004073878,0.000267698,0.001466191,0.001318787,6.10E-09,1.12E-22,2.37E-08,2.70E-07,1.46E-07,3.31E-10,0,4.84E-06,7.46E-11,-1.02E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42109718,0.17478197,-0.27999134,0.04977957
2235,12.289166,0,0.086078125,12.203088,12.468483,12.460847,12.188833,10.448059,1.0144843,0.72628946,0.27201457,0.007636203,0.018838658,0.006468435,0.000206759,0.002959163,0.004930133,0.003264817,0.049340218,0.091360674,0.022551081,3.55E-05,0.012293456,0.059765641,3.75E-05,0.00398927,0.000261169,0.001455971,0.00131716,5.63E-09,9.10E-23,2.18E-08,2.55E-07,1.38E-07,3.05E-10,0,4.68E-06,6.94E-11,-1.02E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.4210733,0.17475925,-0.27999134,0.04977957
2236,12.2665,0,0.059268125,12.207232,12.472654,12.46512,12.193062,10.452177,1.0144088,0.7264766,0.27205759,0.007533661,0.018848424,0.006472323,0.000206854,0.002957661,0.004929821,0.003264497,0.049336117,0.091351724,0.022550624,3.55E-05,0.012292339,0.059811693,3.60E-05,0.003906478,0.000254804,0.001445828,0.001315536,5.19E-09,7.41E-23,2.00E-08,2.42E-07,1.30E-07,2.80E-10,0,4.53E-06,6.45E-11,-1.02E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42105946,0.17474609,-0.27999134,0.04977957
2237,12.254389,0,0.043176875,12.211213,12.476648,12.469215,12.197114,10.456094,1.0143704,0.72664887,0.2721016,0.007433164,0.018857468,0.006475924,0.000206942,0.002956282,0.00492982,0.003264277,0.049333012,0.091345806,0.022550401,3.55E-05,0.012291829,0.059854339,3.46E-05,0.003825434,0.000248596,0.00143576,0.001313915,4.79E-09,6.04E-23,1.84E-08,2.30E-07,1.23E-07,2.58E-10,0,4.39E-06,6.00E-11,-1.02E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42105242,0.17473939,-0.27999134,0.04977957
2238,12.247196,0,0.032265625,12.21493,12.480372,12.473037,12.200892,10.459732,1.0143539,0.72680641,0.27214485,0.007334631,0.018865789,0.006479237,0.000207022,0.002955024,0.004929961,0.003264126,0.049330666,0.091341943,0.022550354,3.55E-05,0.012291664,0.059893578,3.32E-05,0.003746079,0.00024254,0.001425763,0.001312296,4.42E-09,4.92E-23,1.69E-08,2.20E-07,1.16E-07,2.37E-10,0,4.25E-06,5.58E-11,-1.02E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42104939,0.17473651,-0.27999134,0.04977957
2239,12.243923,0,0.025655,12.218268,12.48371,12.476472,12.204286,10.462985,1.0143516,0.72694937,0.27218646,0.007238009,0.018873387,0.006482262,0.000207096,0.002953885,0.004930164,0.003264028,0.049328953,0.09133962,0.022550456,3.55E-05,0.012291714,0.059929412,3.19E-05,0.003668365,0.000236632,0.001415835,0.001310678,4.08E-09,4.01E-23,1.55E-08,2.10E-07,1.09E-07,2.18E-10,0,4.12E-06,5.19E-11,-1.02E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42104897,0.17473611,-0.27999134,0.04977957
2240,12.293703,0,0.07252875,12.221174,12.486614,12.479471,12.207245,10.465809,1.0143584,0.72707787,0.27222581,0.007143256,0.018880263,0.006484999,0.000207163,0.002952865,0.004930381,0.003263973,0.049327789,0.091338488,0.022550687,3.55E-05,0.012291891,0.059961843,3.07E-05,0.003592252,0.000230866,0.001405975,0.001309063,3.76E-09,3.27E-23,1.42E-08,2.02E-07,1.03E-07,2.01E-10,0,3.98E-06,4.83E-11,-1.02E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42105021,0.17473729,-0.27999134,0.04977957
2241,12.369997,0,0.14625187,12.223745,12.489195,12.482145,12.209887,10.468365,1.0143301,0.72719206,0.2722575,0.007050204,0.018886415,0.006487448,0.000207223,0.002951958,0.004930175,0.003263862,0.04932635,0.091335437,0.022550838,3.55E-05,0.012291453,0.05999087,2.95E-05,0.003517626,0.000225234,0.001396171,0.001307447,3.47E-09,2.66E-23,1.30E-08,1.94E-07,9.76E-08,1.85E-10,0,3.86E-06,4.49E-11,-1.02E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42104503,0.17473236,-0.27999134,0.04977957
2242,12.406917,0,0.18119062,12.225726,12.49121,12.484251,12.211974,10.470447,1.0142354,0.72729208,0.27227748,0.006958736,0.018891844,0.00648961,0.000207276,0.002951159,0.004929269,0.00326362,0.049323989,0.091328127,0.022550741,3.55E-05,0.012289881,0.060016497,2.83E-05,0.003444397,0.000219728,0.001386415,0.001305831,3.20E-09,2.17E-23,1.20E-08,1.84E-07,9.22E-08,1.70E-10,0,3.74E-06,4.17E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42102769,0.17471586,-0.27999134,0.04977957
2243,12.417706,0,0.19056187,12.227144,12.492675,12.485806,12.213517,10.472034,1.014105,0.72737805,0.27228921,0.006868927,0.01889655,0.006491484,0.000207321,0.002950472,0.004928027,0.003263307,0.049321165,0.091318473,0.022550512,3.55E-05,0.012287707,0.060038722,2.72E-05,0.003372586,0.000214348,0.001376712,0.001304213,2.95E-09,1.77E-23,1.10E-08,1.71E-07,8.70E-08,1.56E-10,0,3.62E-06,3.88E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42100378,0.17469313,-0.27999134,0.04977957
2244,12.40251,0,0.17415125,12.228359,12.493937,12.487156,12.21486,10.473437,1.013972,0.72745011,0.27229658,0.006780827,0.018900533,0.00649307,0.00020736,0.002949897,0.004926807,0.003262992,0.049318437,0.091308679,0.022550292,3.55E-05,0.012285498,0.060057548,2.62E-05,0.003302221,0.000209097,0.001367071,0.001302597,2.72E-09,1.44E-23,1.01E-08,1.60E-07,8.21E-08,1.44E-10,0,3.50E-06,3.61E-11,-1.04E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097941,0.17466994,-0.27999134,0.04977957
2245,12.359589,0,0.13018687,12.229402,12.495019,12.488325,12.216022,10.47465,1.0138636,0.72750839,0.27230291,0.006694458,0.018903793,0.006494369,0.000207392,0.00294944,0.004925876,0.003262733,0.049316302,0.091300639,0.022550209,3.55E-05,0.012283713,0.060072976,2.51E-05,0.00323332,0.000203973,0.001357496,0.001300982,2.51E-09,1.17E-23,9.25E-09,1.50E-07,7.76E-08,1.32E-10,0,3.39E-06,3.35E-11,-1.04E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42095954,0.17465105,-0.27999134,0.04977957
2246,12.316295,0,0.086078125,12.230217,12.495855,12.489245,12.216933,10.475574,1.0138064,0.72755301,0.27231155,0.006609847,0.018906331,0.00649538,0.000207417,0.002949102,0.004925478,0.003262593,0.049315285,0.091296288,0.022550402,3.55E-05,0.012282792,0.060085006,2.42E-05,0.0031659,0.000198979,0.001347995,0.001299371,2.31E-09,9.55E-24,8.49E-09,1.41E-07,7.32E-08,1.22E-10,0,3.28E-06,3.12E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42094905,0.17464107,-0.27999134,0.04977957
2247,12.290129,0,0.059268125,12.230861,12.496499,12.489972,12.217649,10.476262,1.0138033,0.72758412,0.27232307,0.006526955,0.018908146,0.006496103,0.000207435,0.002948885,0.0049256,0.003262584,0.049315515,0.091295991,0.022550907,3.55E-05,0.012282777,0.060093639,2.32E-05,0.003099941,0.000194111,0.001338568,0.001297762,2.13E-09,7.78E-24,7.79E-09,1.33E-07,6.91E-08,1.12E-10,0,3.18E-06,2.90E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42094849,0.17464053,-0.27999134,0.04977957
2248,12.274513,0,0.043176875,12.231336,12.496963,12.490517,12.218181,10.476743,1.0138367,0.72760182,0.2723355,0.006445702,0.018909238,0.006496539,0.000207445,0.002948787,0.004926029,0.003262672,0.049316732,0.091298651,0.022551664,3.55E-05,0.012283358,0.060098878,2.23E-05,0.003035391,0.000189364,0.001329212,0.001296157,1.97E-09,6.34E-24,7.15E-09,1.26E-07,6.53E-08,1.03E-10,0,3.07E-06,2.70E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42095461,0.17464636,-0.27999134,0.04977957
2249,12.302157,0,0.070611704,12.231545,12.497152,12.490786,12.218439,10.476941,1.0138915,0.72760625,0.2723471,0.006366026,0.018909608,0.006496688,0.000207449,0.002948805,0.004926595,0.003262828,0.049318701,0.091303297,0.022552615,3.55E-05,0.012284277,0.060100722,2.15E-05,0.002972199,0.000184735,0.001319924,0.001294554,1.81E-09,5.16E-24,6.56E-09,1.19E-07,6.16E-08,9.46E-11,0,2.98E-06,2.51E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42096465,0.17465591,-0.27999134,0.04977957
2250,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2251,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2252,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2253,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2254,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2255,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2256,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2257,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2258,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2259,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2260,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2261,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2262,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2263,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2264,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2265,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2266,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2267,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2268,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2269,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2270,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2271,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2272,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
